ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation
465819,1,0,42,1,1,1,0,7,A
462018,0,0,22,0,0,8,0,5,D
459275,1,0,18,0,6,2,0,4,D
461498,1,0,26,0,6,1,0,4,D
461894,1,1,66,1,4,0,1,2,C
461176,1,1,66,0,1,6,1,4,B
460759,0,1,69,0,2,1,0,2,B
460570,0,0,25,1,8,3,0,5,C
463928,0,1,55,1,4,1,0,2,A
465753,1,1,49,1,4,6,0,2,C
467354,0,1,61,1,6,3,0,2,A
467326,1,0,47,1,4,0,0,1,C
461331,0,1,59,1,5,0,3,5,C
462744,0,1,38,1,4,3,1,4,B
461436,0,1,55,1,4,8,1,2,C
463057,1,0,25,0,7,1,0,1,D
467609,0,0,36,0,4,2,0,4,A
466451,0,1,41,1,3,0,0,1,A
463680,1,0,39,0,1,1,0,3,A
463589,1,0,20,0,0,1,0,3,D
460459,1,0,33,0,1,0,0,5,D
459128,1,1,78,0,2,0,3,3,B
464957,1,1,87,0,2,0,0,1,A
464835,0,0,19,0,0,1,0,6,D
466428,1,0,23,0,8,0,0,2,D
466210,1,1,60,1,4,1,3,4,C
462351,0,1,77,0,2,1,3,2,C
460015,1,1,43,0,3,5,0,1,D
463355,1,1,51,1,4,6,1,3,C
465354,0,0,18,0,6,0,0,5,C
464373,1,0,46,1,4,0,0,2,B
459611,1,0,20,0,0,1,0,5,D
466487,1,0,27,1,0,0,0,5,A
462166,0,1,26,1,4,0,0,2,C
461056,1,1,57,1,4,0,3,3,C
461488,0,1,53,1,4,6,1,2,C
465745,0,1,38,1,4,2,0,2,C
464415,0,1,41,0,6,1,0,3,A
462727,1,1,81,0,2,0,3,2,A
463268,1,1,38,0,1,0,0,3,A
462085,1,0,30,1,0,0,0,1,D
465226,0,1,37,0,3,2,0,3,A
461465,0,1,28,1,4,9,1,2,A
461409,0,1,43,0,4,1,3,3,B
467791,0,0,21,0,6,0,0,5,D
463761,0,1,33,1,4,1,1,3,A
466098,0,1,78,1,2,1,3,2,A
460471,1,0,18,0,8,0,0,6,D
465783,0,0,23,0,0,1,0,5,D
467796,1,0,27,0,0,9,0,2,A
464859,1,1,45,1,4,1,1,3,B
467386,0,0,31,0,6,0,0,1,D
461984,0,1,42,1,4,2,1,2,C
467205,1,0,37,1,0,1,0,3,C
464525,0,0,33,1,3,9,0,2,D
467103,0,0,32,1,0,1,0,3,A
461067,0,0,21,0,0,1,0,3,D
462569,1,0,32,0,6,7,0,4,D
462069,0,1,36,1,4,0,1,2,B
465614,0,1,43,1,4,9,0,2,C
464822,0,1,37,0,3,3,1,3,A
460252,0,1,41,1,4,0,0,2,A
466603,0,1,41,1,1,1,1,2,C
462884,1,1,55,0,4,1,0,2,B
462418,0,1,61,0,1,9,1,4,C
465699,1,0,38,0,4,13,0,2,D
466488,0,1,62,1,3,0,1,6,C
462783,1,0,33,0,8,0,0,4,D
467063,0,1,53,1,3,1,1,2,B
461919,0,0,38,1,6,0,0,3,A
461844,0,1,51,0,4,2,1,4,C
460600,1,0,41,1,4,2,0,2,A
462636,1,1,36,0,8,3,0,4,D
464981,0,1,45,1,4,0,1,4,C
466034,1,1,71,0,1,2,0,1,B
461078,1,0,26,0,7,0,0,6,A
465664,1,1,84,1,2,1,0,1,A
467037,0,1,56,0,2,0,3,2,C
465474,0,0,27,0,8,8,0,4,D
459158,0,0,36,0,1,3,0,3,D
461545,1,1,70,1,4,1,0,3,B
463819,0,1,25,1,4,8,0,2,A
464397,1,1,40,1,1,0,1,2,C
464003,0,0,22,0,0,0,0,4,D
466221,0,1,48,1,4,4,0,1,B
465172,1,1,41,1,4,9,1,2,C
460621,0,1,77,1,2,0,0,2,C
467702,0,1,72,1,4,6,0,1,D
461036,1,0,21,0,0,1,0,3,D
460376,1,0,29,1,0,3,0,4,C
467348,1,1,33,1,7,3,1,3,D
462595,1,0,29,1,4,7,0,7,D
461195,0,0,18,0,0,0,0,2,D
466353,1,1,38,1,1,0,1,2,B
466464,1,1,48,1,7,3,1,2,B
466287,1,1,48,1,6,1,1,2,A
462035,1,0,37,1,4,3,0,1,C
463082,0,0,32,1,0,9,0,5,D
463600,0,0,33,0,0,3,0,5,B
463679,0,0,31,0,0,3,0,8,D
465812,0,1,47,0,4,0,1,5,A
465048,0,1,63,1,4,1,1,3,C
460025,1,0,26,1,0,5,0,2,D
466764,0,1,65,1,2,11,3,2,C
462125,0,1,22,0,0,1,1,4,D
459551,1,1,42,0,1,4,0,1,B
467152,0,1,43,0,4,8,0,1,A
461174,1,0,23,0,8,3,0,4,B
466420,0,0,27,1,4,5,0,4,B
460051,0,0,42,1,4,7,0,1,A
463144,0,1,45,1,5,1,3,3,C
465438,0,0,33,1,6,9,0,6,D
460438,0,1,58,0,5,0,3,4,B
459032,0,0,21,0,6,0,0,3,A
461199,1,0,85,1,7,4,0,1,D
462061,0,0,41,0,6,1,0,3,B
467623,0,1,76,1,8,1,3,2,A
466119,1,1,57,0,1,0,0,1,B
460952,0,1,38,0,6,0,1,5,A
459024,0,1,50,1,4,0,1,5,C
461632,0,0,25,1,4,3,0,1,D
464010,0,0,33,0,0,1,0,4,C
464405,0,0,62,1,3,3,0,1,D
459189,0,0,26,0,0,1,0,6,C
466972,0,1,25,1,4,12,0,2,A
467072,0,1,63,0,5,1,3,3,C
462448,0,0,19,0,0,3,0,3,D
467078,1,1,26,0,0,3,3,2,C
460437,1,0,26,1,4,9,0,1,A
463830,1,0,30,1,1,3,0,3,D
463475,1,1,36,1,6,0,0,1,B
462237,1,0,22,0,0,1,0,9,D
466804,1,1,40,1,7,4,0,1,A
460184,0,0,27,0,6,9,0,4,D
461287,0,1,42,1,5,1,3,5,B
462039,0,0,21,0,0,1,0,2,D
467482,0,1,38,1,5,0,3,3,C
459081,0,1,63,1,4,0,1,4,C
463048,1,1,47,1,7,3,3,5,A
460711,1,0,25,1,1,8,0,3,D
462984,1,1,69,1,4,1,3,2,B
459447,0,1,53,1,4,9,0,1,B
466008,0,1,36,1,4,1,0,2,C
467567,0,0,27,1,0,1,0,5,D
461001,1,0,59,1,4,0,0,2,B
462836,0,0,19,0,0,1,0,3,D
462176,0,1,29,0,5,0,1,2,D
459580,1,0,51,1,2,6,0,1,B
460160,0,0,43,1,3,5,0,1,D
460808,0,0,42,1,4,1,0,1,B
459640,1,1,72,1,6,3,3,2,C
467199,0,0,37,1,4,7,0,2,A
466939,0,1,66,0,2,0,3,2,B
461796,0,1,39,1,4,1,1,2,A
464686,1,0,21,0,3,5,0,5,D
460843,0,0,21,0,0,1,0,4,D
460370,1,1,28,1,5,8,3,2,C
465059,0,1,56,1,4,0,1,4,C
465531,1,0,40,1,7,9,0,2,D
465925,0,0,26,1,0,1,0,1,D
464828,0,0,18,0,0,8,0,6,D
462230,0,0,23,0,0,1,0,8,D
466154,1,1,45,1,4,1,1,5,B
462197,1,1,65,0,1,1,1,3,A
461692,1,1,87,0,4,0,0,1,A
462019,1,1,56,1,4,5,1,4,C
460763,0,0,47,1,4,1,0,2,B
465740,1,0,68,1,6,1,0,1,A
460865,0,0,18,0,0,1,0,3,D
459991,0,1,40,1,4,6,0,1,A
463564,1,1,41,1,6,0,0,1,B
463749,0,0,23,0,0,1,0,4,D
464037,0,0,35,1,4,9,0,1,B
459180,0,1,66,1,5,1,3,2,C
460901,0,0,22,0,6,8,0,3,D
465312,0,0,23,0,0,0,0,4,D
466585,0,0,18,0,8,1,0,4,D
460444,0,1,60,0,4,0,0,1,B
462209,1,1,40,0,4,0,0,1,D
462649,1,1,30,0,1,3,1,8,D
464132,0,0,28,0,3,1,0,2,D
467601,0,1,42,0,4,6,0,2,B
464458,0,0,46,1,4,1,0,2,B
466346,1,0,23,0,0,9,0,4,D
465471,0,1,43,1,4,0,0,1,B
460179,1,0,20,0,3,0,0,6,B
461833,1,0,27,1,0,5,0,2,C
459801,1,0,27,1,1,4,0,2,D
461719,0,1,82,1,2,0,0,1,D
460831,0,0,21,0,0,0,0,4,D
463833,1,0,25,0,6,3,0,4,A
464974,0,1,60,0,4,0,1,2,B
465344,1,1,71,1,2,0,3,2,C
460398,1,0,39,1,3,7,0,1,A
463681,0,1,83,1,2,3,0,1,D
459725,1,1,35,1,4,1,0,2,B
466580,0,0,19,0,0,1,0,4,D
464207,0,0,53,1,4,0,0,1,A
461281,0,0,23,0,0,4,0,9,D
465781,0,0,20,0,0,8,0,2,D
461285,0,0,20,0,0,3,0,3,D
463360,1,1,50,1,4,4,0,1,B
461622,0,1,35,1,5,4,3,4,C
462911,0,1,32,1,6,11,1,2,A
463963,1,1,33,0,1,5,3,3,D
467297,1,1,53,1,4,1,1,3,C
461744,0,1,47,1,4,0,1,4,B
464696,1,0,37,1,1,0,0,1,A
460929,0,1,50,1,4,0,1,4,C
462840,1,0,23,0,0,9,0,3,D
460251,1,0,30,1,3,9,0,1,D
465476,1,0,28,0,0,3,0,2,A
461534,0,1,39,1,4,1,0,1,B
465097,0,1,81,0,2,1,3,2,A
464391,1,1,65,0,1,0,1,2,B
461619,0,1,53,1,5,3,3,3,C
466519,0,1,37,1,3,0,0,2,B
460833,0,1,30,1,0,0,0,2,A
464425,0,0,40,1,4,8,0,1,B
462231,0,0,28,1,4,4,0,6,B
464688,0,1,28,1,6,0,0,9,D
466141,1,1,60,1,7,1,0,4,C
464435,0,1,48,1,3,1,0,3,A
467824,0,1,70,1,2,3,0,1,D
459670,1,1,39,1,3,7,1,2,B
462515,0,1,42,0,6,5,1,5,B
461604,0,1,38,0,3,1,1,2,B
462472,0,0,35,1,4,0,0,1,C
465149,0,1,43,1,3,1,1,3,B
459673,1,1,83,1,2,1,0,1,B
465507,0,1,43,1,4,8,0,1,B
467393,1,1,46,1,4,0,1,4,C
460713,0,1,50,1,6,0,1,3,B
465366,1,0,38,1,4,8,0,1,B
465073,0,1,69,0,5,1,3,2,C
464626,1,1,38,1,4,1,1,2,C
465450,1,0,26,1,0,0,0,3,D
461157,0,0,37,0,0,0,0,5,A
465032,0,1,72,1,5,0,3,2,C
460965,0,1,52,1,4,1,1,4,B
466166,0,1,85,1,2,1,3,2,A
460131,1,0,29,1,0,6,0,3,D
465577,0,0,26,0,0,0,0,4,C
463334,1,0,33,1,6,0,0,6,C
462100,1,0,40,1,0,0,0,1,D
459125,1,0,32,1,4,3,0,7,A
467734,0,1,79,1,2,2,3,2,B
462865,1,0,25,1,0,3,0,1,D
465932,0,0,35,0,4,1,0,1,A
460377,1,1,68,1,2,0,0,1,C
463138,1,0,28,0,7,3,0,2,D
461202,0,0,33,1,0,3,0,4,C
466288,0,1,36,1,4,7,1,5,B
459161,0,1,51,1,5,3,3,5,C
466780,1,0,36,1,4,11,0,2,A
466959,0,1,25,1,4,8,0,4,D
463786,1,1,37,1,4,3,1,2,C
459093,1,1,39,1,6,8,1,2,C
463747,1,1,35,1,4,0,1,2,C
460259,0,0,21,0,0,1,0,4,D
464494,1,1,55,1,4,1,1,4,C
466563,1,0,20,0,8,3,0,4,D
466722,0,1,35,0,5,1,3,3,C
460561,1,0,39,0,1,6,0,1,C
461522,0,1,83,0,5,1,3,2,D
459039,0,1,45,1,4,1,1,2,C
459452,0,1,40,1,4,9,0,2,C
461713,1,0,27,1,4,1,0,5,C
461567,0,1,51,0,3,7,1,3,C
461495,0,1,35,1,4,1,1,3,B
461602,1,0,26,1,4,0,0,2,A
461781,0,1,57,1,4,0,0,2,C
462126,0,1,20,0,0,1,1,4,D
461247,1,0,49,1,4,4,0,1,A
461620,0,0,52,1,3,1,0,2,B
463286,0,1,35,1,4,1,1,3,C
466553,0,1,39,1,0,1,0,3,D
466239,0,1,69,1,5,0,0,2,B
462393,1,0,26,1,3,6,0,2,D
465502,0,1,36,1,4,8,0,4,D
459337,1,1,25,1,1,6,1,2,A
466934,1,1,60,1,4,0,0,1,B
467965,1,0,37,1,0,1,0,2,A
465840,1,0,42,0,4,0,0,1,D
465689,0,0,22,0,0,9,0,4,D
462982,0,1,41,0,6,2,1,4,A
464262,0,1,75,0,5,0,0,1,D
463095,1,1,37,1,7,3,3,2,A
461687,1,1,77,1,4,0,3,2,B
467124,0,1,57,0,8,1,1,2,B
464499,0,1,43,1,5,1,3,4,B
467778,1,0,31,1,0,8,0,4,C
466280,0,0,33,0,6,1,0,2,B
463523,0,1,60,1,5,1,3,4,B
462937,1,1,61,1,4,1,0,2,C
460649,1,0,29,0,7,8,0,1,D
460911,0,0,25,1,0,1,0,4,D
462269,0,1,83,1,4,2,3,2,A
459279,1,0,38,1,4,7,0,1,C
461566,0,0,28,1,4,0,0,4,C
462324,0,1,65,1,3,0,3,2,A
463253,1,1,61,1,6,0,1,4,B
465528,1,1,46,1,8,0,0,2,C
464667,1,1,51,0,1,4,0,2,D
462606,0,1,36,0,5,2,3,3,D
466961,1,1,55,1,4,2,1,2,C
463431,0,1,43,1,4,3,1,4,B
459585,1,1,46,1,4,0,1,4,A
459304,1,1,43,1,4,8,1,2,B
462523,0,1,57,0,6,4,0,3,B
464805,0,1,35,0,6,0,0,1,A
465036,0,1,65,1,4,0,1,2,C
467953,1,1,37,1,4,0,0,3,A
464381,0,1,35,1,4,4,1,2,A
466115,0,1,37,0,5,1,0,2,A
467606,0,1,38,1,5,0,1,3,B
466340,0,0,19,0,0,1,0,3,D
461453,0,1,41,1,4,8,0,2,D
460628,0,1,27,1,3,3,0,2,B
459916,0,0,36,1,4,0,0,1,B
462341,0,1,61,1,4,2,1,2,C
467613,0,1,53,0,4,1,1,6,A
462706,0,1,45,1,4,0,0,1,C
466095,1,1,27,1,0,1,0,6,C
466393,1,1,42,0,3,1,0,6,B
466735,0,0,18,0,0,0,0,2,D
461296,1,1,83,1,2,0,3,2,C
463987,1,0,36,1,4,0,0,1,B
462094,1,0,37,1,0,3,0,1,D
463073,0,1,42,1,4,1,1,3,C
466539,1,1,80,0,2,1,3,2,C
463311,1,0,18,0,0,0,0,5,D
462355,0,1,61,0,3,1,0,2,A
461960,0,1,57,1,3,0,0,2,A
461848,0,0,36,0,8,0,0,2,D
461963,1,0,43,1,4,8,0,1,A
459268,1,0,33,0,7,7,0,2,D
465477,0,0,31,0,0,1,0,3,B
460619,0,0,52,1,3,3,0,2,C
466472,0,0,38,1,6,4,0,1,B
467727,0,1,45,1,4,7,3,4,A
459341,0,1,72,1,2,0,3,2,C
466486,1,1,43,1,6,9,0,2,A
460284,1,0,29,1,3,8,0,2,A
463704,0,0,45,1,4,1,0,2,A
460690,1,1,51,0,7,8,0,2,A
467061,1,0,29,1,7,13,0,1,A
464545,0,0,43,1,4,7,0,3,A
464239,1,1,42,0,4,0,1,3,A
464996,0,1,47,0,3,9,1,6,C
461339,0,0,26,1,0,1,0,3,B
461581,1,1,60,1,2,1,3,3,C
460623,0,1,41,1,5,5,0,2,A
467493,0,1,47,1,5,1,3,4,B
467407,0,0,27,1,4,7,0,3,D
461110,0,0,18,0,0,3,0,3,D
460055,1,0,46,1,4,8,0,1,C
466568,1,1,35,1,4,3,1,2,B
467032,1,0,25,1,4,2,0,2,A
463590,0,0,18,0,0,3,0,3,D
467225,1,0,22,0,0,1,0,3,D
466509,0,1,56,0,5,1,1,3,B
463087,1,1,35,1,7,9,1,2,B
460524,1,1,40,1,7,9,1,2,C
459535,0,1,50,1,4,8,1,2,C
467384,0,0,42,1,8,3,0,1,D
466390,1,1,61,1,7,1,1,2,B
463636,0,0,33,0,6,1,0,6,A
466717,1,1,69,0,3,1,0,2,B
466731,1,1,38,1,1,4,0,2,A
466201,0,1,42,1,6,1,1,5,C
467729,0,1,61,1,3,3,1,6,B
460234,1,0,20,0,0,4,0,6,D
464342,1,1,46,1,1,1,1,2,C
460915,0,1,40,0,3,5,0,4,D
466002,0,1,51,1,6,1,3,2,C
459641,1,1,58,1,4,4,1,5,C
463995,1,0,33,1,0,1,0,5,C
463903,0,0,26,0,3,0,0,2,A
466378,0,1,58,0,5,4,3,3,C
459270,0,1,65,1,7,0,3,2,A
461257,0,1,41,1,1,1,1,2,C
461667,0,1,42,1,6,0,1,2,C
465214,0,1,25,0,1,14,0,1,D
461212,1,0,30,0,7,10,0,6,D
466080,0,1,33,0,8,1,3,1,D
463608,0,1,25,1,8,3,0,2,A
461697,0,1,79,0,2,1,0,1,D
459913,1,1,51,0,0,0,3,3,D
461288,0,0,26,1,6,1,0,4,C
465669,1,1,37,0,3,2,1,4,A
460934,1,0,25,0,6,0,0,2,D
466785,0,0,41,1,8,0,0,2,D
465034,1,1,83,1,5,1,3,3,A
463947,0,1,35,1,3,0,1,3,C
465785,0,0,21,0,0,3,0,7,D
462856,1,0,28,1,1,0,0,3,D
459898,0,1,45,1,4,0,1,2,C
463790,0,1,51,0,5,0,0,4,B
465487,0,0,25,1,3,1,0,3,A
465147,0,0,29,1,0,2,0,3,C
463405,0,1,45,0,8,1,0,2,D
460648,1,1,29,0,7,8,0,1,D
464771,1,1,47,0,1,8,1,5,B
459358,1,0,56,1,2,3,0,2,D
459152,1,0,40,1,4,8,0,2,B
464605,1,1,65,1,2,1,0,1,A
466481,0,0,40,1,4,2,0,1,B
462097,0,1,42,1,6,8,1,2,B
460636,0,1,45,1,4,2,1,3,D
463174,1,1,58,1,1,1,0,1,A
463239,1,0,30,0,6,1,0,3,D
460081,0,1,35,1,4,10,3,2,B
466891,1,1,53,0,7,9,0,1,A
463519,1,1,58,1,4,0,1,2,C
467632,1,1,88,1,4,1,3,2,C
465339,1,0,27,0,8,0,0,3,C
467611,0,0,39,1,4,9,0,1,A
462732,1,1,41,1,4,3,0,1,B
465481,1,0,28,0,4,1,0,4,B
459095,0,1,35,0,3,9,0,3,A
464896,0,1,76,0,5,1,3,2,A
460414,1,0,33,1,0,0,0,1,D
461420,1,1,59,1,6,5,0,2,A
463375,1,1,45,1,6,0,0,1,B
459546,1,1,81,0,2,3,3,2,B
463796,1,0,33,0,1,1,0,3,D
459236,1,1,86,0,2,0,3,2,B
459593,0,0,19,0,0,3,0,4,D
466576,1,0,20,0,0,0,0,4,D
460633,0,1,37,1,8,3,3,2,A
462012,1,0,25,0,0,0,0,8,B
461198,1,0,89,1,2,3,0,1,D
462533,1,0,33,1,3,0,0,3,A
460171,1,1,62,1,4,0,3,2,C
466385,1,1,55,1,4,4,1,4,C
465418,0,0,39,1,4,0,0,1,A
464411,0,0,30,1,0,3,0,6,D
463254,1,1,37,0,5,0,3,2,A
461456,1,0,40,0,8,0,0,1,A
461557,0,0,38,1,4,6,0,4,A
462946,0,1,52,0,4,1,0,2,A
463616,1,1,48,0,1,1,1,5,B
462593,1,1,60,0,1,1,1,5,B
464693,1,0,36,1,1,9,0,1,A
459618,0,1,59,1,6,0,1,2,C
466494,0,1,71,0,3,0,1,3,A
462223,0,1,78,0,8,0,0,1,D
462432,0,1,37,1,5,1,1,2,B
464268,1,0,51,1,4,0,0,1,A
461305,0,0,22,0,0,1,0,3,D
462006,0,1,28,1,4,1,1,2,B
463917,1,0,22,0,0,1,0,8,D
463979,1,1,48,1,7,1,3,2,C
465780,1,0,23,0,0,1,0,4,D
464795,1,0,31,0,1,1,0,8,A
467596,0,1,37,0,4,1,0,5,C
459250,0,1,50,1,6,1,1,4,C
462680,0,1,42,1,6,3,1,4,C
460468,1,0,50,1,5,1,0,1,A
466131,1,0,43,1,4,1,0,1,D
461311,0,0,20,0,8,0,0,4,C
464067,1,0,28,1,3,0,0,4,B
462299,1,0,33,0,0,7,0,6,C
466165,1,0,49,1,4,0,0,1,B
462177,0,0,43,1,4,6,0,5,B
460237,1,0,40,1,0,9,0,1,D
459087,1,0,21,0,6,0,0,3,C
464971,1,1,36,0,1,1,0,5,A
460472,0,1,49,0,6,1,1,3,A
461145,1,1,36,1,3,0,0,2,A
466982,0,1,56,1,4,3,1,2,B
466061,1,0,41,1,8,2,0,1,A
465960,1,0,32,1,8,8,0,1,D
462561,1,1,48,1,4,4,1,2,C
465555,1,1,66,0,2,3,3,2,D
462096,1,0,43,1,7,3,0,1,A
466015,0,1,69,0,3,3,0,8,A
459372,1,0,27,1,0,3,0,4,B
463196,1,1,67,1,1,1,0,1,A
463598,1,1,32,0,1,3,0,2,C
464850,1,1,51,0,4,3,1,3,B
462978,0,1,43,0,3,3,1,3,B
461988,0,1,36,0,1,0,1,2,B
461635,0,1,43,1,5,6,3,3,C
464687,0,1,36,1,4,9,1,5,D
466336,0,1,23,0,0,3,0,4,D
459685,0,1,36,1,4,0,1,2,C
466617,1,0,23,0,0,4,0,3,D
465973,1,1,50,1,4,8,1,2,B
459312,0,0,22,0,0,1,0,4,D
459525,1,1,62,1,4,3,3,3,C
467863,1,1,35,1,6,0,1,3,C
461659,1,1,52,1,4,0,1,2,C
466272,1,1,68,1,2,0,1,3,C
459292,0,0,46,1,4,1,0,2,C
460115,1,0,28,1,0,3,0,1,A
463710,0,0,49,1,3,0,0,1,B
463856,0,1,37,1,4,0,1,2,C
467545,0,1,53,1,4,9,1,2,B
466027,1,1,70,0,1,7,0,1,B
460409,1,0,43,1,4,8,0,4,D
465342,0,1,83,1,5,0,3,2,A
460249,1,0,25,1,3,9,0,2,A
464231,0,1,45,1,4,0,1,4,C
461676,1,0,29,1,1,1,0,1,A
462338,0,1,43,1,4,9,1,2,C
467597,1,1,65,1,2,0,0,1,A
459256,1,1,46,1,4,0,3,4,B
459962,0,1,59,1,4,8,0,1,B
463546,1,0,30,1,0,0,0,2,C
464197,0,1,29,0,0,5,0,2,D
465146,0,1,58,1,4,9,0,1,B
462412,0,1,71,0,4,1,0,5,C
464279,0,1,53,0,5,1,0,5,A
465466,0,1,31,0,0,1,0,3,C
463381,0,1,36,1,6,8,1,4,C
464230,0,0,33,0,1,0,0,4,D
465394,0,0,32,1,1,0,0,3,B
467600,0,1,41,1,1,3,1,5,C
461105,1,0,49,1,3,0,0,1,D
464328,0,1,84,0,2,1,3,2,B
462797,0,1,30,1,0,0,0,4,A
461008,0,0,26,0,0,1,0,4,A
461412,1,1,41,1,4,5,3,3,B
462283,0,0,25,0,0,4,0,5,D
467683,0,1,26,1,0,9,3,3,D
463727,1,0,27,0,6,0,0,5,A
467174,0,1,41,0,5,0,3,3,A
459497,1,1,80,1,2,0,0,1,C
464407,1,1,50,1,0,1,0,3,D
462738,1,0,28,1,0,3,0,3,D
465116,1,1,66,1,4,0,0,2,C
462957,0,1,58,0,5,1,3,5,B
465292,1,0,42,1,6,0,0,3,B
464359,1,0,37,1,4,0,0,3,B
461838,0,1,49,1,4,0,0,1,C
464624,0,0,39,1,3,3,0,2,A
459034,1,0,21,0,0,3,0,5,D
466705,0,1,69,0,2,0,0,3,C
459849,1,1,50,1,4,1,3,5,C
463273,0,1,37,1,3,8,1,2,B
461551,0,1,61,0,3,1,0,2,A
464129,0,1,52,1,5,1,3,4,C
464031,1,0,23,0,0,1,0,4,D
464287,0,1,35,1,4,3,1,3,C
466069,1,1,49,1,4,0,3,4,B
460791,1,0,27,1,1,9,0,7,C
464348,0,0,43,1,4,1,0,2,A
460904,1,0,35,0,3,1,0,1,B
466484,1,1,52,0,5,1,0,1,A
467663,0,1,31,0,6,3,1,2,D
467885,1,0,43,1,6,0,0,2,A
461674,0,1,48,1,5,0,3,4,C
460601,1,1,37,1,8,0,0,3,A
464297,0,0,26,0,4,8,0,5,A
462322,1,0,49,1,4,1,0,2,C
459974,0,0,37,1,3,0,0,1,A
461003,0,0,30,0,5,13,0,4,D
464939,0,0,43,0,3,0,0,1,D
461905,1,0,42,1,4,0,0,3,C
466952,0,1,60,1,4,0,1,2,C
464741,0,1,71,0,5,1,3,2,A
460484,1,0,23,0,0,4,0,7,D
462346,0,1,81,1,2,9,0,1,B
465441,1,1,45,1,1,2,0,1,A
461689,0,0,33,1,4,1,0,2,C
464846,0,0,25,0,3,8,0,2,D
462254,0,1,38,0,5,1,1,5,B
462708,0,1,25,1,5,8,3,2,A
467806,0,1,62,1,4,1,3,2,B
461173,0,1,45,1,4,1,0,4,B
465912,1,0,63,1,4,1,0,2,B
461341,1,1,39,1,4,0,3,2,A
465135,1,0,25,0,1,1,0,1,B
461654,1,0,67,1,4,0,0,1,B
459147,0,1,81,1,3,1,0,1,D
464611,0,0,31,1,4,1,0,4,C
460356,0,0,22,0,0,1,0,4,D
461467,1,1,73,1,2,3,3,2,A
461591,1,0,33,0,1,1,0,2,B
466505,1,1,42,0,4,8,3,5,B
463112,0,1,70,1,2,3,0,1,A
464717,0,1,25,0,5,4,3,8,D
459051,0,1,66,1,4,3,1,2,C
464620,1,1,41,1,4,1,3,2,B
462333,1,1,40,1,4,1,0,1,D
463910,1,1,50,1,4,0,1,2,C
464196,1,1,36,1,3,8,0,1,A
459262,1,0,31,0,3,9,0,4,C
467808,1,1,63,1,4,0,1,2,C
460992,0,1,57,0,5,0,3,4,A
459950,1,0,40,1,4,0,0,1,A
461053,0,1,39,0,5,3,3,4,D
467461,1,1,45,1,4,8,3,3,B
463779,1,0,32,0,0,0,0,2,D
464177,0,0,25,1,0,1,0,3,D
463918,1,0,22,0,0,0,0,4,D
464326,1,0,38,1,4,1,0,3,A
465612,0,1,37,1,4,9,1,2,C
463872,0,1,78,0,2,1,3,2,A
466883,1,1,37,1,4,2,1,2,B
467477,0,1,43,1,0,5,1,2,D
461307,0,0,23,0,0,1,0,4,D
463509,0,0,43,0,4,0,0,1,D
461470,0,1,43,1,4,2,1,2,C
466138,0,1,71,0,2,3,3,2,D
460034,1,1,38,1,4,8,0,1,D
460650,1,1,20,0,7,13,0,1,D
466738,1,0,27,1,0,0,0,2,D
465088,0,1,48,1,5,9,3,4,B
467253,1,0,35,1,1,3,0,2,D
462375,0,1,53,1,4,1,1,3,C
466337,1,1,41,0,1,0,0,2,A
465924,1,0,28,1,8,0,0,2,D
465788,0,0,22,0,0,1,0,6,D
459570,0,0,27,1,0,3,0,3,D
463934,1,1,43,1,4,3,1,2,C
459437,0,1,68,1,2,3,3,2,B
466728,0,1,28,0,6,0,1,2,A
461737,1,1,48,1,6,1,1,6,B
460972,0,1,42,1,4,14,0,2,A
461210,1,0,38,1,0,0,0,4,A
463111,1,0,42,1,1,6,0,3,D
465513,0,0,43,1,3,1,0,2,B
461732,1,1,46,1,4,1,1,2,C
459647,1,0,43,1,1,1,0,2,B
460257,1,0,28,1,0,1,0,6,D
464437,1,1,48,1,1,0,1,4,B
461544,0,1,82,0,2,1,3,2,A
462749,0,1,49,1,4,1,0,2,C
461472,1,1,41,1,4,0,1,2,C
467659,0,1,66,1,3,0,1,2,B
466859,0,0,22,0,0,0,0,5,D
460101,1,0,31,1,0,9,0,3,D
461885,1,1,49,1,4,3,3,5,C
460982,0,1,77,0,2,1,3,2,A
460503,0,0,41,1,3,0,0,2,B
460814,0,1,78,0,3,0,0,1,D
459981,0,0,41,1,4,7,0,1,A
463776,1,1,39,1,4,3,1,2,C
467746,0,1,50,1,5,0,3,3,B
460151,0,1,35,1,4,3,1,2,C
467145,1,1,52,1,6,1,1,3,B
459581,1,0,35,0,8,3,0,2,A
461101,1,1,50,1,1,4,1,4,A
464240,0,1,52,0,1,3,0,1,D
461424,0,1,63,0,0,0,1,4,B
464237,1,1,47,1,4,0,0,3,B
463566,1,1,41,1,7,3,1,4,C
459995,1,0,38,0,4,4,0,2,A
465896,0,0,32,0,6,2,0,2,D
463639,0,0,31,0,0,0,0,6,D
463292,0,1,36,0,5,1,3,3,B
462484,0,1,67,1,4,0,0,1,D
459680,0,0,41,1,3,3,0,1,A
465198,0,1,53,1,3,8,1,4,C
467820,0,1,51,1,4,0,0,1,B
465817,0,1,56,0,5,0,0,2,A
467661,1,1,45,1,4,3,3,2,B
464244,0,1,72,1,5,1,3,4,B
465717,1,1,42,1,4,2,1,2,C
460461,1,1,26,0,7,9,1,2,A
465535,1,0,29,0,3,9,0,2,A
